id,from_interface_id,to_interface_id,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-int-e99eee6bdc984092,eni-cc892ac1d1e34803,eni-7d83acea72b14a63,55088,993,17,366,14626,1705762434,1705764972,ACCEPT,SKIPDATA,egress,ap-southeast-1,657495157544,0,8
flow-int-d3e5fbf12c0f4616,eni-a6f1b86346704afd,eni-f9cda0c145234996,54343,993,17,247,5248,1704245238,1704248117,ACCEPT,NODATA,egress,us-east-1,984979855743,0,3
flow-int-ca1e4c3585fe434e,eni-97ef1c91e4b747f0,eni-1d090f2b784c4a93,59719,80,6,227,11163,1705767927,1705771300,ACCEPT,SKIPDATA,egress,us-east-1,181482626494,190,6
flow-int-2ba136926fcc42fa,eni-d74b2d54bc974c4b,eni-4aa8bb6f4fe64df1,40591,80,17,459,20458,1705434010,1705437295,ACCEPT,OK,ingress,eu-north-1,298158928100,0,2
flow-int-0d242691c99f48a0,eni-a923fce17bd84f94,eni-3bd6a25648304bfa,0,0,1,205,9535,1706799109,1706800882,ACCEPT,NODATA,ingress,eu-north-1,517175648626,0,2
flow-int-2bbb6a4e084645e1,eni-510a954540ea4a4e,eni-7e9af3b889634a6f,41165,5432,6,7,27298,1704927871,1704928257,ACCEPT,SKIPDATA,ingress,ap-southeast-1,716255951050,48,1
flow-int-0868aa01880140fd,eni-af72e0227bf24f0a,eni-1824ba56364e4505,39462,22,6,459,940,1706439856,1706442065,ACCEPT,OK,egress,eu-north-1,276347042772,8,1
flow-int-67a5ad58c5694cff,eni-41fe96bb6ada4712,eni-b03a5977de794019,0,0,1,438,19102,1707421096,1707424134,ACCEPT,SKIPDATA,ingress,ap-southeast-1,506096707257,0,5
flow-int-ee53e115dedb4686,eni-64b335a2be014550,eni-04060b10ddbb4943,0,0,1,233,23719,1705394676,1705394827,ACCEPT,SKIPDATA,ingress,ap-southeast-1,960605932753,0,6
flow-int-bd438b58538748c4,eni-810629513f9549d4,eni-84137eee35204a7c,62713,995,6,233,28411,1705981541,1705984585,ACCEPT,NODATA,ingress,us-west-2,133523778837,210,7
flow-int-ef6096a0f3934be3,eni-863927583db84be6,eni-e275277387584edc,0,0,1,349,27942,1706737375,1706740733,ACCEPT,OK,egress,us-west-2,129245527346,0,2
flow-int-d956f98331624f1a,eni-e1dd12daa8cb4dd4,eni-a6c4a93247dc4b8d,59712,993,6,378,10913,1704206169,1704209538,ACCEPT,NODATA,egress,us-east-1,283015822571,103,7
flow-int-762070ff1c704f1d,eni-11caac59455e457c,eni-01dc4f7b5b2148d1,0,0,1,276,14559,1704443595,1704445565,ACCEPT,OK,egress,eu-north-1,780088983768,0,4
flow-int-91384fa8d6c84cc2,eni-5f48a727491749e3,eni-afc2e47b88374a71,54927,3389,17,193,22476,1704744926,1704746118,ACCEPT,NODATA,egress,us-west-2,151253352470,0,1
flow-int-dfcfec007c3441e0,eni-6d279d6d35fd40b1,eni-f0fbb60889e04a39,0,0,1,24,31978,1704517168,1704517780,ACCEPT,SKIPDATA,egress,us-west-2,248619428985,0,8
flow-int-47a5000d6e0446b6,eni-a63d264386a8467a,eni-b6b7d817dd5049fc,33828,5432,6,302,1537,1708430727,1708432326,ACCEPT,NODATA,ingress,eu-north-1,827094696882,159,8
flow-int-3d35fa5c78954db9,eni-90a2c4105fe94673,eni-9d9b11d38b874dc0,0,0,1,354,12039,1706962181,1706965396,ACCEPT,OK,ingress,us-west-2,939734094038,0,6
flow-int-f7793598ed254c32,eni-425fb6acac0a453f,eni-b5b71bc368d2423b,57969,3389,6,206,6683,1704119172,1704119342,ACCEPT,NODATA,ingress,us-west-2,862854526419,16,3
flow-int-c1287a2413f44403,eni-9894e02b6c504ef6,eni-611c07b647dd492f,48632,443,17,303,3063,1708016648,1708017710,REJECT,NODATA,egress,us-east-1,200813922268,0,1
flow-int-9a6536c3ae3840fb,eni-2498cbf29bfe4ba8,eni-c7116580aec4467a,42480,22,6,416,10933,1708630108,1708631948,ACCEPT,SKIPDATA,ingress,ap-southeast-1,502496956202,251,1
flow-int-078f3770d2c54681,eni-360d694284394dac,eni-264ad5da77cc4e9b,65111,5432,6,85,1614,1706576131,1706579569,REJECT,OK,ingress,us-west-2,530423772948,165,2
flow-int-87da39cca2554ba6,eni-fef0960b60b547c0,eni-db6f92bcb5be4c57,0,0,1,357,24057,1707296348,1707299862,ACCEPT,SKIPDATA,egress,us-west-2,749030623968,0,2
flow-int-383e0ddf6d0846d0,eni-3fb472bb3d2b4753,eni-6ff0825f0ac74826,0,0,1,361,2184,1708323845,1708324953,ACCEPT,OK,egress,us-west-2,787266114243,0,6
flow-int-9578e3f60ece46d2,eni-cebce1fd02da4878,eni-d78aa027634d4393,40302,995,6,218,4660,1705297660,1705299098,ACCEPT,NODATA,ingress,us-east-1,384466794756,148,6
flow-int-ccffbae21d494a43,eni-072efd302c1948ba,eni-2f1c6edc34e0404d,61921,110,6,49,25504,1708325058,1708325733,ACCEPT,SKIPDATA,egress,us-east-1,506807519173,135,6
flow-int-e73742c2153346ff,eni-5d8e6b56bb5047c3,eni-4d258f01e69847fd,54773,53,17,318,9953,1706903576,1706903950,ACCEPT,NODATA,ingress,us-east-1,412858579841,0,6
flow-int-7ed575347e534826,eni-54af1fefe0404d9d,eni-8be5d235201a4d61,64575,5432,17,322,19993,1704643254,1704644078,REJECT,NODATA,egress,us-east-1,828869284075,0,3
flow-int-b905db6527444292,eni-f2fbb4b5dbcf4ba6,eni-6a3632f50bd844aa,65025,143,6,309,6153,1705109150,1705110215,REJECT,OK,egress,eu-north-1,584090950937,230,4
flow-int-84e52e8385ca4b78,eni-1236728db08a4ae5,eni-ac3440968dc54bae,49717,5432,6,357,32427,1707102287,1707103218,ACCEPT,OK,egress,ap-southeast-1,397611812515,111,1
flow-int-9e8f7346814048c3,eni-b207819e9ed24e6f,eni-7e39c36ae7aa41a7,0,0,1,188,6387,1706434337,1706436297,ACCEPT,SKIPDATA,ingress,us-west-2,462191771811,0,5
flow-int-d4835f29544a4278,eni-0446ca33d9e74560,eni-ba0549b5842140ed,0,0,1,465,21879,1709120885,1709121184,ACCEPT,NODATA,egress,ap-southeast-1,897929181185,0,5
flow-int-d10afe31bbbe4c95,eni-437fbb81539d44f2,eni-743c841ca217477b,0,0,1,220,11714,1705048194,1705051287,ACCEPT,OK,ingress,eu-north-1,713276287954,0,8
flow-int-c815512b06f747b5,eni-eccaef30a6564912,eni-83722a9405ad4bb0,60518,3306,17,270,20860,1707098351,1707100758,ACCEPT,NODATA,ingress,us-east-1,321149228140,0,6
flow-int-0089b32dd1e2436f,eni-1f5ee1f96e6d4abe,eni-04f0d631ada347d1,46007,3306,17,134,28563,1709007470,1709008501,ACCEPT,OK,ingress,eu-north-1,934373324824,0,3
flow-int-dfd91f13229043ac,eni-67dbddf383354208,eni-d7d62a62960b4baa,0,0,1,38,1890,1705594113,1705597599,ACCEPT,SKIPDATA,egress,eu-north-1,357139623342,0,1
flow-int-199da131f466435c,eni-3512b56589db4eff,eni-2802d8926756469d,0,0,1,256,25473,1707079395,1707081052,ACCEPT,SKIPDATA,egress,eu-north-1,648514828593,0,5
flow-int-8003e165aa1246eb,eni-5e49cbfc278b4c0a,eni-36cc8f5525614440,0,0,1,269,13565,1706244338,1706247343,ACCEPT,SKIPDATA,egress,us-east-1,907371745018,0,1
flow-int-16a2eb8f9cec4896,eni-e8bc1341cb5a48cd,eni-20cdc44bfae14c6f,59363,22,17,159,10137,1704543710,1704545008,ACCEPT,SKIPDATA,ingress,eu-north-1,349108827534,0,5
flow-int-4e494f63e8fa4625,eni-06b858cd45b44f2b,eni-90c67c1fff1e4840,33953,3389,6,108,21875,1704174799,1704177716,ACCEPT,OK,ingress,ap-southeast-1,989195454064,190,8
flow-int-6cf65c021813459f,eni-944ffd4d93044ab5,eni-b35f22f7b6474ef1,51500,143,17,458,12150,1709206257,1709209641,ACCEPT,SKIPDATA,ingress,us-east-1,677930946985,0,3
flow-int-a5e6d7e8a441419e,eni-a0a595af1b9a4ce6,eni-b7d9b060b64741c7,56506,995,6,25,12135,1706616945,1706619969,REJECT,NODATA,ingress,eu-north-1,888049627954,22,4
flow-int-0958d8eeab5942db,eni-e81f03c844a940cd,eni-0e30aab4c0574a64,0,0,1,327,24514,1707862280,1707863878,ACCEPT,SKIPDATA,ingress,us-west-2,251464299184,0,4
flow-int-1b24586d6a884bba,eni-fc02f565a3e748bb,eni-47c00ad25ff24ebf,56513,5432,6,182,18876,1705848094,1705851359,ACCEPT,SKIPDATA,ingress,us-west-2,138335888377,131,7
flow-int-bce163284f7f4836,eni-a6591cd066f14e86,eni-396b65b37f8a4a6b,42374,110,17,395,21043,1704636349,1704638017,REJECT,NODATA,ingress,eu-north-1,764886352512,0,2
flow-int-8514f30644c348e4,eni-dda5ac35ce874b29,eni-6dd85b6a6e914060,0,0,1,285,4561,1706081997,1706082762,REJECT,OK,ingress,eu-north-1,479914006098,0,3
flow-int-0abea986498c49bc,eni-08b615d7c862418a,eni-b33c388175894c0c,34886,995,17,390,10027,1707653817,1707654894,ACCEPT,OK,egress,eu-north-1,862525387252,0,5
flow-int-7c4b286d872a411b,eni-89090c4975654688,eni-ad91916c670e4b5a,60968,53,6,269,31645,1707906791,1707909284,ACCEPT,OK,egress,eu-north-1,951040429777,59,2
flow-int-8b6a71758941490a,eni-357e8552cf634f2d,eni-3a2805ff30994a54,34994,993,17,411,13318,1704364022,1704365009,ACCEPT,NODATA,egress,eu-north-1,191623284277,0,1
flow-int-93a82cfe82054df9,eni-7c0a78ecf3c14b38,eni-fe08117a2d1a45b8,48017,22,17,113,29469,1706224236,1706226217,ACCEPT,OK,ingress,ap-southeast-1,514880622917,0,4
flow-int-c812258ebcab4ee1,eni-8f5f81ca3a4c427f,eni-e42bcb654261405d,54592,22,17,167,12127,1704691684,1704694173,REJECT,NODATA,egress,eu-north-1,355940958291,0,5
flow-int-6831926e617e4f08,eni-ed28cf31492347c9,eni-9b2befc2421d43cc,39593,25,6,10,23889,1708572730,1708575125,ACCEPT,OK,ingress,us-west-2,656626020443,17,1
flow-int-1535efacceae4844,eni-e12014e9e2e44cac,eni-36dfd8cc783748ec,46713,5432,17,34,31379,1708764965,1708766716,ACCEPT,SKIPDATA,egress,ap-southeast-1,753962923095,0,6
flow-int-e25d3d0c272641d7,eni-5ab0e5dccdff4b35,eni-753efc9d1f45465e,65439,22,17,199,10144,1706193480,1706194585,ACCEPT,OK,egress,us-west-2,726704420010,0,2
flow-int-50b3befc66784d14,eni-d7408dc9af604ed4,eni-3cb8a173d1f946ed,42178,110,6,279,19973,1704385175,1704388003,ACCEPT,SKIPDATA,ingress,us-east-1,231494065756,157,8
flow-int-eb0a8354a5104d2d,eni-b2d994198bba4bb9,eni-9da1c87dc0a0481b,0,0,1,373,2921,1708910450,1708912775,REJECT,NODATA,egress,ap-southeast-1,243090329566,0,4
flow-int-88a348e6c9a64970,eni-e5f1c7a304874cd8,eni-25dbc251c89741c4,64088,5432,6,157,28995,1704718003,1704720797,ACCEPT,NODATA,egress,eu-north-1,694667294853,186,8
flow-int-d63329c193784973,eni-b7300efbe64c488e,eni-f5aecb4891b9421e,0,0,1,354,8470,1708671417,1708674653,REJECT,OK,egress,ap-southeast-1,824885471938,0,8
flow-int-8d164570530a47db,eni-dc6406e0de064ffa,eni-a526a8f266484b83,0,0,1,242,509,1705234341,1705234414,ACCEPT,OK,egress,ap-southeast-1,467708028808,0,4
flow-int-4bce760c42c5449f,eni-ce742fac640f4396,eni-ac59e55b1d404ea2,63785,143,6,391,23358,1704884493,1704887772,ACCEPT,SKIPDATA,ingress,ap-southeast-1,132311568132,114,1
flow-int-5c3a3c6a32174961,eni-f06f33ad83a84f80,eni-7e3bdf432700404e,0,0,1,269,18676,1704441001,1704442560,ACCEPT,SKIPDATA,ingress,ap-southeast-1,284331929938,0,6
flow-int-6c981d9114f54e08,eni-ce1aff66fe6c4673,eni-cef76664ee8947b9,40195,22,6,457,24651,1705640313,1705643450,ACCEPT,OK,egress,us-west-2,836042136292,179,1
flow-int-4fb3573b84ae4aef,eni-3bcd5da5df184ed5,eni-d3946b1e99fb4918,37947,443,6,493,26121,1707624448,1707625029,ACCEPT,OK,ingress,us-west-2,945839247162,185,7
flow-int-6f4fa81368dc40d9,eni-33055bf60bfb4faa,eni-568eb6defda5482d,0,0,1,487,9929,1706607246,1706610032,ACCEPT,OK,egress,ap-southeast-1,747010437947,0,1
flow-int-2660d2aa0af44e5d,eni-4e9ca76515d442b3,eni-1073208f7aef4f3b,55016,53,17,5,30152,1705208902,1705211944,ACCEPT,NODATA,egress,us-east-1,550490328496,0,3
flow-int-90cf59e515f54d77,eni-6e8f1c26e8e245fb,eni-1c388ebcb21643ca,0,0,1,252,21131,1704564620,1704567148,ACCEPT,NODATA,egress,eu-north-1,952521877374,0,1
flow-int-70ddf42938a94187,eni-c1cc1631776a42ac,eni-b0af0cd54a12413f,47270,53,17,251,16627,1705451195,1705453791,ACCEPT,OK,ingress,us-west-2,133558313560,0,6
flow-int-bddbd170775c4943,eni-bb3df61c9b744ea2,eni-b0af0cd54a12413f,0,0,1,199,13016,1705875150,1705877997,ACCEPT,SKIPDATA,ingress,ap-southeast-1,649363761792,0,3
flow-int-bfb25750d17c4df4,eni-148f1d0333604324,eni-ef5f631acdc543fa,45737,993,17,137,9739,1707322896,1707323054,ACCEPT,NODATA,ingress,us-west-2,346611992935,0,2
flow-int-8e52e7b06cdc4b78,eni-55cbf0dedddf4fe9,eni-616d18b7f17d41f2,64763,993,6,1,11146,1706884496,1706887288,ACCEPT,SKIPDATA,egress,us-west-2,573179151865,35,8
flow-int-a441a85f4c9a421a,eni-75bdce2b7dea444e,eni-36c455334d22474e,43067,53,6,110,3376,1707961414,1707962077,ACCEPT,OK,egress,us-west-2,265128551391,33,5
flow-int-89642c90285741b7,eni-c53c818db9684410,eni-095e8e858f3a4925,0,0,1,271,8000,1708759024,1708760909,ACCEPT,OK,egress,eu-north-1,225737132918,0,7
flow-int-51cda315466749aa,eni-0e50a5bb14f1436e,eni-7340400bc6764bd2,58830,143,6,238,3220,1704710285,1704710634,ACCEPT,SKIPDATA,ingress,eu-north-1,470420050103,149,5
flow-int-2c47dda463c6436d,eni-acf7dfc2b3eb43fb,eni-e2c25649ed9446cd,56897,3389,17,292,2874,1705998530,1705999728,ACCEPT,SKIPDATA,ingress,eu-north-1,427877989491,0,4
flow-int-346295bf648b4fde,eni-899ea2ce72cb4a73,eni-f6424fa0a1dc406a,46676,53,17,340,15053,1706121702,1706124989,ACCEPT,SKIPDATA,ingress,us-east-1,605213117349,0,7
flow-int-dc5c14769bb54fb3,eni-658d14844daa4570,eni-6d41d2144b024ffc,50777,80,17,395,17275,1704355069,1704358109,ACCEPT,NODATA,ingress,eu-north-1,513796382756,0,1
flow-int-973e936200cf4b57,eni-f53b20041b2442d2,eni-b5e8898bc1f94394,60520,3389,17,390,5815,1704360276,1704361632,ACCEPT,OK,egress,ap-southeast-1,540175559075,0,5
flow-int-6592a418d8584d6c,eni-b5e3ae2ecaf14a0b,eni-19c18ce623854394,43680,143,6,394,17056,1708601183,1708604207,ACCEPT,SKIPDATA,ingress,us-east-1,322507917074,53,7
flow-int-61b35d8dc9514836,eni-711ee26e40ba47e3,eni-238cbde61a7d4e24,53527,443,17,95,27863,1705891469,1705893980,ACCEPT,OK,ingress,eu-north-1,174973880318,0,3
flow-int-a15d28962d05411d,eni-f21f25a99bd94e6c,eni-ff66fef614dd40ab,0,0,1,439,26373,1706339872,1706340244,ACCEPT,NODATA,egress,us-east-1,605151098128,0,1
flow-int-ab655d0daab7400d,eni-1aa78b0734014c86,eni-dcf0be97c4134bbc,0,0,1,219,32605,1707735861,1707738918,ACCEPT,NODATA,ingress,us-west-2,286134554902,0,7
flow-int-453d9aef7ddb4f78,eni-6e8ad2e9c0c74db7,eni-23df9927bc1c4b5f,0,0,1,302,30440,1706314583,1706316998,ACCEPT,SKIPDATA,egress,us-east-1,922596601362,0,7
flow-int-0f6acd0226a24c23,eni-51e08fdc341d48a0,eni-d4b0e7e190814534,58756,443,17,282,30732,1705290085,1705292818,ACCEPT,NODATA,ingress,us-west-2,301518739547,0,3
flow-int-cd3350a922214792,eni-2d2c195ad9044be5,eni-3ac566b644924ee4,0,0,1,306,12428,1706088799,1706088866,ACCEPT,OK,ingress,us-east-1,174995410286,0,3
flow-int-bab1a65a793d449a,eni-ed28cf31492347c9,eni-8b9caa66e31e4837,41792,3389,6,407,23563,1705011079,1705013684,ACCEPT,OK,egress,us-east-1,690484710062,190,1
flow-int-df511d121a9c4008,eni-3e2cbfe87fd44dff,eni-394a0c9a8e76426f,58325,443,17,201,10042,1704375495,1704377630,ACCEPT,OK,egress,eu-north-1,127523321390,0,4
flow-int-3edb134f7ae84bfa,eni-1e8a3e5b977b45c8,eni-987ca943d0044993,0,0,1,414,31825,1706230564,1706232926,ACCEPT,OK,egress,us-west-2,675937589430,0,7
flow-int-e0b194bde0d745df,eni-50288f42206d47e3,eni-2705dd3916f844c3,0,0,1,177,17455,1705055198,1705058657,ACCEPT,OK,ingress,eu-north-1,852612216264,0,5
flow-int-c8eec89bd57b4f6c,eni-dcc273848c564b3f,eni-3b92ed3347094f2d,60742,110,6,362,13818,1705865104,1705866604,REJECT,NODATA,egress,ap-southeast-1,670929529289,60,7
flow-int-cc206a0c0f9f46a6,eni-001f86dfec5140be,eni-af0e975d2cb54a1b,0,0,1,56,30402,1704233519,1704236299,REJECT,NODATA,egress,eu-north-1,153693767665,0,7
flow-int-a6f561abaa604035,eni-052998e756e14233,eni-040cf50eff68411a,33604,23,17,496,8972,1708088394,1708090627,ACCEPT,SKIPDATA,ingress,ap-southeast-1,868745800682,0,8
flow-int-3528eada57aa493f,eni-a53da32f9c2b4207,eni-703937b3fa3544b9,60617,993,17,141,2967,1704243352,1704244032,ACCEPT,OK,egress,us-east-1,669299395015,0,6
flow-int-8bbb0e4d11cc4105,eni-eb2647875dcf494b,eni-bef345c6be2a484b,50667,143,6,402,27570,1709140931,1709142881,ACCEPT,SKIPDATA,ingress,us-east-1,263501827232,60,5
flow-int-b3b99270827244fc,eni-31b64a15030b495d,eni-8defca5b805745f3,39494,143,17,361,18461,1706967137,1706969115,ACCEPT,OK,ingress,eu-north-1,368164567830,0,7
flow-int-0d0cff02c410443d,eni-f949438996a04b1b,eni-b698bf2644d44051,0,0,1,341,1549,1709107852,1709108613,ACCEPT,NODATA,egress,eu-north-1,318386070808,0,1
flow-int-b99dffab327246ef,eni-71f86a809fb64ada,eni-21c0d94e444d438b,56730,22,6,361,19182,1705716225,1705718492,ACCEPT,SKIPDATA,egress,ap-southeast-1,493572935621,155,8
flow-int-d91ae85ed9b24cdc,eni-ce841408617b4e6d,eni-64869bad144c47fa,37633,993,6,142,30091,1705620191,1705622159,ACCEPT,OK,egress,ap-southeast-1,664869607604,132,7
flow-int-728fefb921484173,eni-b1d3da8889b14de7,eni-858c949fa7ff4028,50026,80,17,187,24793,1707549056,1707549974,REJECT,NODATA,ingress,us-east-1,128963409823,0,8
flow-int-d6e6d11ae50d4485,eni-4589ee5a03b649a1,eni-2aeec891a19f49ad,50399,3389,17,155,21133,1704382396,1704385509,ACCEPT,NODATA,ingress,eu-north-1,828353610512,0,1
flow-int-a57df29f62544d4f,eni-bdb3973061324d06,eni-10541c27532a4bf4,40690,80,17,439,11960,1708354832,1708356965,ACCEPT,NODATA,ingress,eu-north-1,412080565015,0,2
flow-int-5abc4ca3e6394ba1,eni-2dccec6dce334410,eni-7def5908af224d88,64612,443,17,218,29082,1708678081,1708679676,ACCEPT,OK,ingress,us-east-1,746217078408,0,8
flow-int-e0677374b7164a06,eni-92aca78bb0654a67,eni-8780483463c94b7f,0,0,1,71,14137,1705985960,1705986322,ACCEPT,NODATA,egress,ap-southeast-1,323686699573,0,2
flow-int-646d19bbb68f4af2,eni-d28e9f9ce9e34572,eni-4dc5cc71b95f41b1,50740,143,17,64,1577,1705463181,1705464006,ACCEPT,OK,ingress,ap-southeast-1,316554414568,0,3
flow-int-69ad60d9d5b94029,eni-a5c66f1f0eae4d97,eni-0b20a5544512408c,42130,443,6,338,16422,1707165513,1707166907,ACCEPT,NODATA,egress,us-west-2,779062639385,253,3
flow-int-e408c18339a14371,eni-da368534ac22492c,eni-5470614f283b474a,34759,23,6,395,6627,1705893181,1705896088,ACCEPT,SKIPDATA,ingress,us-east-1,911838065537,86,2
flow-int-2681526643db4b5a,eni-2e112226a78142cd,eni-367904b2f7bf45d2,59091,22,17,286,32494,1705354426,1705354614,ACCEPT,NODATA,ingress,ap-southeast-1,469998802979,0,5
flow-int-eedad702cab34a5e,eni-6256203f530744ac,eni-a94fd581f85844e4,44850,443,6,185,8724,1704340755,1704341701,ACCEPT,OK,ingress,us-west-2,312779514710,213,6
flow-int-337b180bba9a49ed,eni-a377b80167a34f0e,eni-d7a797e2e1d44581,0,0,1,149,20826,1707384668,1707387804,ACCEPT,SKIPDATA,ingress,eu-north-1,424916383733,0,3
flow-int-258456e9576a48c4,eni-e3309dc8229c4a2c,eni-f61de304558f46cb,54975,443,6,442,13975,1704871301,1704873151,ACCEPT,NODATA,ingress,ap-southeast-1,345808328434,69,2
flow-int-61b5aeadeff445be,eni-438e00556534497c,eni-653011123d314013,35909,22,17,173,5500,1705873452,1705876412,ACCEPT,SKIPDATA,egress,ap-southeast-1,736987719785,0,4
flow-int-7caa94e31fc94ae0,eni-113ab98c50294ee6,eni-c98e6f086bf648e8,55358,23,6,190,15110,1706082766,1706083179,ACCEPT,SKIPDATA,egress,eu-north-1,404093825357,27,3
flow-int-ba0ad048139941c0,eni-fcc39dcd20e44441,eni-583701c7a820410f,62763,3306,17,269,20567,1708119722,1708120423,ACCEPT,SKIPDATA,ingress,us-east-1,396464036218,0,1
flow-int-98476577ad994adc,eni-1c3f22aedafb45b5,eni-93169732da704d49,42283,143,6,31,31579,1707780079,1707781824,ACCEPT,SKIPDATA,ingress,ap-southeast-1,537394302971,183,2
flow-int-b8b65760b7414cac,eni-5bb98ca6b53c4fcb,eni-3dc1f0f3032c4ad4,0,0,1,141,24447,1706284356,1706285194,ACCEPT,OK,egress,ap-southeast-1,660758782010,0,1
flow-int-ed6f8b66476b425f,eni-2315380e74be44d0,eni-b3f4f6577edf4569,60881,443,17,194,1153,1706751938,1706753309,ACCEPT,NODATA,ingress,eu-north-1,318536531913,0,7
flow-int-c8190b8855b6426e,eni-517cea8248ad4f15,eni-1161b6fa7bb147e7,0,0,1,72,3342,1708449965,1708453014,ACCEPT,NODATA,egress,eu-north-1,120167681112,0,2
flow-int-2789c3b80f254b20,eni-30412d7528b4410a,eni-8cd330a63d72450c,57185,3389,6,349,23834,1707041471,1707043659,ACCEPT,OK,ingress,ap-southeast-1,338425545232,80,1
flow-int-0d69a077c9d24202,eni-2bc15ca1ca524561,eni-b6d72a94745b4e2b,55069,3389,6,434,13503,1708412582,1708414382,ACCEPT,SKIPDATA,egress,us-east-1,419680476095,80,8
flow-int-bfef21695f604888,eni-67ce47077d664997,eni-0d5339a023f44b51,45702,995,17,213,22723,1706203865,1706206927,ACCEPT,OK,egress,ap-southeast-1,821783638349,0,1
flow-int-2f1af7910d204eac,eni-b9b47e07ab9c4215,eni-284d8eb199e8492c,51703,443,17,46,14246,1707035240,1707035908,ACCEPT,OK,ingress,us-east-1,843569964716,0,6
flow-int-8046af573b9947ef,eni-ef1171aecabc4119,eni-76d06d2e7df84646,60538,22,6,486,10173,1705622015,1705623031,REJECT,NODATA,egress,us-west-2,206906056942,91,7
flow-int-2d49c2960df9426b,eni-ea50db568a144603,eni-ffecad5bb9d44fdb,59303,993,6,440,12675,1707494284,1707495143,ACCEPT,OK,egress,ap-southeast-1,450278696559,204,3
flow-int-3c6d439e81ac4d86,eni-f5cda0c6095b4ac7,eni-9edf4b708fee49bb,41062,3389,6,310,29045,1704664902,1704666637,ACCEPT,SKIPDATA,ingress,eu-north-1,205643798098,37,5
flow-int-b3b74416943d44ae,eni-e6cd741ba9f74b2c,eni-0f9d0751a19e4531,63240,53,17,140,20914,1705884539,1705885029,ACCEPT,OK,ingress,us-west-2,306314629136,0,4
flow-int-6f2a219e63b3429e,eni-72cdaa27b0ec4024,eni-4c8024514b3043e3,59060,443,17,369,27129,1706378537,1706378655,ACCEPT,NODATA,egress,eu-north-1,680697739031,0,4
flow-int-9fb23ad50f904303,eni-e15f1119891645fb,eni-ce8e847eecd94f35,44515,3306,6,144,11738,1704746312,1704746956,REJECT,NODATA,egress,eu-north-1,301637824696,137,7
flow-int-c4fafa4b03c94adf,eni-1feb42fe51dd4657,eni-ea85fe31df5549a4,34242,22,6,299,24676,1708548280,1708549082,REJECT,OK,ingress,us-east-1,213299342197,144,4
flow-int-06d16e69c04746f3,eni-39bd5a6276844bd2,eni-f9d97a1812a74a66,52672,143,17,457,2139,1707852392,1707854090,ACCEPT,SKIPDATA,ingress,ap-southeast-1,681515284090,0,5
flow-int-a35098153cb84d16,eni-a21f83c6121c4bc9,eni-a6a75bfcb8f54043,60274,993,6,279,16408,1704791375,1704791444,ACCEPT,OK,ingress,us-east-1,190145499077,151,7
flow-int-73f8c0645efa418b,eni-46303d6b638d4f25,eni-93af9abf2c4846df,42067,53,17,18,4592,1706155136,1706157428,ACCEPT,SKIPDATA,egress,ap-southeast-1,929814025200,0,4
flow-int-22e5dfa808d248ae,eni-7684acce24104189,eni-0e72f054b1e8405a,58998,25,17,380,18983,1705264257,1705265065,ACCEPT,NODATA,egress,us-east-1,566191903392,0,6
flow-int-be46ed0a4ecb42ad,eni-4d83a8c5403944bb,eni-1da3ed94c1154355,0,0,1,360,32009,1707627063,1707628472,ACCEPT,NODATA,ingress,us-west-2,596471831817,0,8
flow-int-ee3fd8cc6ba44207,eni-caf078a45fcd416d,eni-e563048504934faa,0,0,1,354,7085,1707340744,1707342296,ACCEPT,SKIPDATA,egress,eu-north-1,871976894037,0,1
flow-int-19e60844845b4f8d,eni-5f72213e669d4b00,eni-76dc0604185d4041,48562,22,17,3,19098,1704946409,1704946782,ACCEPT,NODATA,egress,us-west-2,144848171979,0,4
flow-int-ae05f8ab7ad64f38,eni-7255d2df31514ca4,eni-6b10157511b5415c,36960,443,6,14,21879,1704820829,1704821699,ACCEPT,OK,ingress,ap-southeast-1,195217727393,229,4
flow-int-4795a54f015d4a68,eni-854aa0b5b63b45d8,eni-e38d5358b0424306,0,0,1,302,18857,1705655037,1705658432,ACCEPT,NODATA,ingress,us-east-1,193073616771,0,7
flow-int-66110351f9d240af,eni-987ca943d0044993,eni-0c032b6fb06c4985,0,0,1,356,23095,1705954626,1705957837,ACCEPT,SKIPDATA,egress,ap-southeast-1,469252143068,0,8
flow-int-05af58353f694c61,eni-12d8a11682604d71,eni-2c3fa97b7ee744b5,59070,110,17,375,5731,1708079801,1708080842,ACCEPT,NODATA,ingress,eu-north-1,491397244778,0,8
flow-int-06603a7e088e475d,eni-ae3884512b5e4288,eni-cdd2c30fb2ac40b0,34811,995,17,346,10652,1705753141,1705755446,ACCEPT,OK,ingress,us-west-2,871702221033,0,3
flow-int-01e3b3a3e3a84ee9,eni-9dd7988ddc74414f,eni-f7fb0d5cfe6d4c3c,0,0,1,192,5783,1709182919,1709183150,ACCEPT,NODATA,ingress,us-west-2,704787139796,0,6
flow-int-a1adc3ba19694985,eni-01d3ea5acbb94990,eni-83f4ee5a3cc04e4e,49315,995,17,1,2303,1708749448,1708751596,ACCEPT,OK,ingress,us-west-2,262802634157,0,8
