id,mac_address,description,private_ip_address,private_dns_name,public_ip,status,subnetid,interface_type,source_dest_check
eni-b376e599546244df,ed:22:97:72:36:bb,Interface 3 for i-8e2e3aa311c04126,10.27.185.22,ip-10-27-185-22.ec2.internal,54.23.50.211,associated,subnet-96915c2c9bf84c7a,interface,True
eni-f102ffc2ccb7448f,4b:02:82:16:52:28,Interface 1 for i-6c01c2447d4f4ce5,10.195.72.15,ip-10-195-72-15.ec2.internal,52.35.100.186,available,subnet-c422153d2d264a20,interface,True
eni-72bfc968a66741dd,6c:30:84:db:e2:ef,Interface 2 for i-6c01c2447d4f4ce5,10.97.226.186,ip-10-97-226-186.ec2.internal,52.44.58.102,available,subnet-96915c2c9bf84c7a,interface,True
eni-109a678d5ede4141,9c:f9:78:13:22:65,Interface 3 for i-6c01c2447d4f4ce5,10.35.84.175,ip-10-35-84-175.ec2.internal,53.250.233.216,associated,subnet-532865b57c9c43f8,efa,False
eni-8f35a551b21a4728,1a:bf:69:c9:17:94,Interface 1 for i-0d674e19479b4653,10.181.239.247,ip-10-181-239-247.ec2.internal,54.230.114.19,in-use,subnet-a7a8144e75234345,efa,False
eni-11d2aeac55744b5e,a4:85:07:4e:ba:97,Interface 1 for i-213625bc63f54de1,10.214.69.195,ip-10-214-69-195.ec2.internal,52.170.51.93,associated,subnet-c422153d2d264a20,interface,False
eni-14d30c7f68ab451b,f7:86:9e:0d:f0:50,Interface 1 for i-dadc49a789584389,10.149.120.135,ip-10-149-120-135.ec2.internal,53.146.229.168,attaching,subnet-c992af5b44064881,efa,False
eni-e1113922720e47e4,a4:1d:54:d9:78:ff,Interface 2 for i-dadc49a789584389,10.91.66.123,ip-10-91-66-123.ec2.internal,52.66.182.85,available,subnet-ecab694e60ea46bf,efa,False
eni-1d8d1b2bd8a7401b,e1:ac:12:49:47:bf,Interface 3 for i-dadc49a789584389,10.174.198.63,ip-10-174-198-63.ec2.internal,53.96.110.121,associated,subnet-68295b18900144ad,efa,True
eni-da9c7982d68d498b,a4:80:b8:b7:0c:e1,Interface 1 for i-5acd86e4646e4a1e,10.2.221.247,ip-10-2-221-247.ec2.internal,54.44.68.206,in-use,subnet-68295b18900144ad,efa,True
eni-2076496d4cc344a3,22:92:41:af:fb:13,Interface 1 for i-03ec6e89a7bb4bc4,10.217.214.163,ip-10-217-214-163.ec2.internal,53.191.38.127,in-use,subnet-491196a60d164ae6,interface,True
eni-d748acf9dae242f6,40:57:96:9d:d5:0a,Interface 2 for i-03ec6e89a7bb4bc4,10.152.180.77,ip-10-152-180-77.ec2.internal,53.142.121.99,in-use,subnet-9543070158c74db1,efa,True
eni-0e0d621f895d4e44,4b:2f:db:5c:fb:e6,Interface 3 for i-03ec6e89a7bb4bc4,10.51.154.124,ip-10-51-154-124.ec2.internal,52.125.238.233,in-use,subnet-68295b18900144ad,efa,False
eni-a67918826df94f6a,d2:11:d4:72:5c:ed,Interface 1 for i-7943950db5e84915,10.230.173.155,ip-10-230-173-155.ec2.internal,53.247.178.78,attaching,subnet-491196a60d164ae6,efa,True
eni-e4fd97d753574b44,46:be:9d:e2:ee:72,Interface 2 for i-7943950db5e84915,10.231.163.45,ip-10-231-163-45.ec2.internal,54.187.143.135,associated,subnet-a94a6d69f6de405c,efa,True
eni-95399a06e6364bf9,d4:b3:96:36:0d:cc,Interface 1 for i-c50fe5b7e7124dc6,10.225.80.186,ip-10-225-80-186.ec2.internal,53.92.148.220,in-use,subnet-532865b57c9c43f8,interface,True
eni-bcc2bdd4509d422f,48:37:47:72:1c:82,Interface 1 for i-8c2cd0e204234cac,10.197.8.86,ip-10-197-8-86.ec2.internal,52.141.164.130,in-use,subnet-c992af5b44064881,efa,False
eni-053c239c99ae4151,8c:9c:fc:85:e4:11,Interface 1 for i-b3776ade05764b87,10.15.166.161,ip-10-15-166-161.ec2.internal,54.17.125.153,attaching,subnet-1bdfc8b0137643a2,efa,True
eni-8d5636fd521a4802,3e:4a:eb:12:6d:43,Interface 2 for i-b3776ade05764b87,10.189.147.73,ip-10-189-147-73.ec2.internal,54.19.144.62,detaching,subnet-1bdfc8b0137643a2,interface,False
eni-be567cbee7c84844,67:31:e3:75:48:b7,Interface 3 for i-b3776ade05764b87,10.48.29.133,ip-10-48-29-133.ec2.internal,54.153.155.52,in-use,subnet-050903050f8c40d6,efa,True
eni-c0781aec9ce140c1,09:da:3e:9e:37:22,Interface 1 for i-d415562eacb3484b,10.63.56.58,ip-10-63-56-58.ec2.internal,52.139.86.211,in-use,subnet-1bdfc8b0137643a2,efa,False
eni-412e5ac2767c4485,f1:a0:eb:1f:9a:40,Interface 2 for i-d415562eacb3484b,10.30.148.30,ip-10-30-148-30.ec2.internal,53.163.4.126,detaching,subnet-c992af5b44064881,interface,True
eni-a0b6ad1b92684b2c,60:03:47:1b:c9:c6,Interface 1 for i-ee97b8623b964422,10.33.219.188,ip-10-33-219-188.ec2.internal,54.224.133.132,detaching,subnet-b82125089b06404f,interface,False
eni-22c45426632f4356,60:5f:6a:0f:03:d2,Interface 2 for i-ee97b8623b964422,10.101.170.134,ip-10-101-170-134.ec2.internal,52.48.13.245,in-use,subnet-c992af5b44064881,efa,False
eni-b44ba3c8dd85444c,80:23:6f:a6:1d:62,Interface 1 for i-8d8ab9db336c497f,10.185.218.198,ip-10-185-218-198.ec2.internal,54.225.195.49,available,subnet-04959c10ae634b9c,interface,True
eni-b35f8f73ac9c4c56,9a:8f:1a:54:83:40,Interface 1 for i-41dfd91a0feb42c8,10.45.164.84,ip-10-45-164-84.ec2.internal,52.82.170.128,in-use,subnet-fce80d037aac45f1,interface,False
eni-d0a1cae54d2845db,c5:63:11:b3:cc:b5,Interface 1 for i-043ae20c94734c46,10.187.134.89,ip-10-187-134-89.ec2.internal,52.117.207.141,in-use,subnet-35c512c8a1c84aa9,efa,True
eni-92deb73486d644b4,07:ad:21:41:fb:70,Interface 2 for i-043ae20c94734c46,10.138.80.104,ip-10-138-80-104.ec2.internal,52.99.24.160,associated,subnet-68295b18900144ad,interface,False
eni-dbd95be816194bf2,5a:27:02:e2:a6:a5,Interface 3 for i-043ae20c94734c46,10.183.18.199,ip-10-183-18-199.ec2.internal,53.213.50.204,in-use,subnet-9e729379b92d42ff,interface,True
eni-f029fb0e33d84099,7f:1a:f9:85:b0:97,Interface 1 for i-76c3d7a6260b4988,10.203.73.67,ip-10-203-73-67.ec2.internal,53.174.224.6,in-use,subnet-ecab694e60ea46bf,interface,True
eni-057613b190c74dac,75:ca:4a:4e:6b:0c,Interface 1 for i-c1d1b1ac918f4d86,10.23.7.4,ip-10-23-7-4.ec2.internal,53.129.2.100,detaching,subnet-050903050f8c40d6,efa,False
eni-ae14fb504af34d48,fa:3b:a6:44:5c:97,Interface 1 for i-0f54540e8fb7421e,10.113.217.128,ip-10-113-217-128.ec2.internal,53.203.82.50,available,subnet-a7a8144e75234345,efa,False
eni-8af1b9afd92b426e,69:7f:e9:f2:a2:14,Interface 1 for i-82827f4b161042a8,10.95.139.117,ip-10-95-139-117.ec2.internal,54.241.131.248,available,subnet-e034761f19b34fd5,efa,True
eni-a13494dfb7914122,fe:89:ed:f0:f8:d2,Interface 2 for i-82827f4b161042a8,10.199.197.102,ip-10-199-197-102.ec2.internal,53.220.93.197,available,subnet-04959c10ae634b9c,interface,False
eni-7b00f6f783954c74,2f:76:14:b4:3b:ea,Interface 1 for i-d6108cb90cce4df5,10.103.38.15,ip-10-103-38-15.ec2.internal,53.230.16.41,detaching,subnet-b82125089b06404f,efa,False
eni-3a1fcce52f884777,5b:5c:d1:62:97:3a,Interface 1 for i-70ade04627734348,10.86.231.238,ip-10-86-231-238.ec2.internal,54.29.73.148,attaching,subnet-9e729379b92d42ff,interface,False
eni-9518604ef4de4fd5,9f:df:cd:d2:66:d2,Interface 2 for i-70ade04627734348,10.167.8.218,ip-10-167-8-218.ec2.internal,52.129.180.31,in-use,subnet-c422153d2d264a20,interface,True
eni-afcdbd75ac994e96,cd:1d:2e:f5:1d:b1,Interface 3 for i-70ade04627734348,10.76.128.122,ip-10-76-128-122.ec2.internal,52.235.16.148,detaching,subnet-96915c2c9bf84c7a,interface,False
eni-7aea163f72764334,73:52:10:67:70:1a,Interface 1 for i-717eda4b912f4ae5,10.227.120.241,ip-10-227-120-241.ec2.internal,52.136.97.106,available,subnet-e4fdf8247d2248b8,efa,True
eni-6aff8b5440d64882,94:3f:2a:00:e8:11,Interface 1 for i-c287d5520901403a,10.112.85.101,ip-10-112-85-101.ec2.internal,54.41.186.245,in-use,subnet-c422153d2d264a20,efa,True
eni-2ec96cadd573433e,8d:26:6c:5c:2f:ff,Interface 1 for i-1db37e499e754540,10.207.48.36,ip-10-207-48-36.ec2.internal,54.1.211.224,detaching,subnet-68295b18900144ad,efa,True
eni-1f0842042d2f44ee,ce:45:2b:65:4d:78,Interface 1 for i-71b4b2457db64cfd,10.250.49.188,ip-10-250-49-188.ec2.internal,54.181.255.44,associated,subnet-e034761f19b34fd5,efa,True
eni-d8f07a0dfd0a4f12,3d:27:63:4b:43:67,Interface 2 for i-71b4b2457db64cfd,10.131.237.77,ip-10-131-237-77.ec2.internal,53.251.39.17,associated,subnet-9e729379b92d42ff,interface,True
eni-cf4a89caed624606,06:29:5e:48:57:91,Interface 3 for i-71b4b2457db64cfd,10.125.9.122,ip-10-125-9-122.ec2.internal,52.43.167.109,attaching,subnet-a7a8144e75234345,efa,True
eni-97ef1c91e4b747f0,5f:b5:43:d8:ba:c8,Interface 1 for i-33be80581c1f443f,10.9.189.109,ip-10-9-189-109.ec2.internal,54.50.99.151,detaching,subnet-35c512c8a1c84aa9,interface,False
eni-b50cc21f5fcb4a14,cd:1a:8d:fe:0d:9b,Interface 2 for i-33be80581c1f443f,10.32.195.147,ip-10-32-195-147.ec2.internal,53.37.63.144,available,subnet-96915c2c9bf84c7a,efa,False
eni-c1363cb081c04ca3,68:70:45:06:bf:87,Interface 1 for i-08dffbabcffd42f4,10.210.140.86,ip-10-210-140-86.ec2.internal,52.164.1.94,attaching,subnet-68295b18900144ad,interface,True
eni-1893692a072c43d4,cb:95:c8:27:93:b7,Interface 2 for i-08dffbabcffd42f4,10.29.60.10,ip-10-29-60-10.ec2.internal,54.174.26.177,attaching,subnet-6220c09b37764b3d,efa,True
eni-5702f201dd354e82,6b:aa:ef:38:25:67,Interface 1 for i-31151966eeea4865,10.182.51.175,ip-10-182-51-175.ec2.internal,52.222.215.183,detaching,subnet-e034761f19b34fd5,interface,True
eni-5bbfd302e0a14bba,ac:de:66:0e:f1:4d,Interface 2 for i-31151966eeea4865,10.55.215.131,ip-10-55-215-131.ec2.internal,52.59.30.91,available,subnet-050903050f8c40d6,efa,True
eni-ccf98c2a0e9b4110,3c:32:53:a6:4e:91,Interface 1 for i-c7b66c0e03454b11,10.72.166.110,ip-10-72-166-110.ec2.internal,53.132.239.53,attaching,subnet-96915c2c9bf84c7a,efa,True
eni-98eb12b452b84545,f3:be:01:20:12:1a,Interface 2 for i-c7b66c0e03454b11,10.16.173.29,ip-10-16-173-29.ec2.internal,52.87.222.8,associated,subnet-e034761f19b34fd5,efa,True
eni-efaa61c4af184e98,20:5d:1f:96:e3:1c,Interface 3 for i-c7b66c0e03454b11,10.46.202.136,ip-10-46-202-136.ec2.internal,53.214.218.3,detaching,subnet-9e729379b92d42ff,efa,False
eni-f58bc4ea3eeb43df,08:e7:1e:1a:f7:e7,Interface 1 for i-13e257db19f84774,10.155.154.234,ip-10-155-154-234.ec2.internal,53.179.214.162,detaching,subnet-35c512c8a1c84aa9,interface,True
eni-c5d8f5eed20443ee,f6:85:25:95:1a:fa,Interface 1 for i-48e34d9bec4e43fc,10.63.136.217,ip-10-63-136-217.ec2.internal,53.159.204.74,in-use,subnet-b82125089b06404f,efa,True
eni-dfc0f87085054f1e,cf:6c:38:e1:c8:c6,Interface 1 for i-ea3f5714a17f4484,10.137.35.218,ip-10-137-35-218.ec2.internal,53.98.74.206,available,subnet-c992af5b44064881,efa,False
eni-494913731e5a40bd,af:ac:47:fa:56:f5,Interface 2 for i-ea3f5714a17f4484,10.247.251.79,ip-10-247-251-79.ec2.internal,52.9.78.170,attaching,subnet-1bdfc8b0137643a2,efa,False
eni-831da40634a749a5,9b:20:f9:af:ac:52,Interface 3 for i-ea3f5714a17f4484,10.213.134.192,ip-10-213-134-192.ec2.internal,54.250.133.48,detaching,subnet-1bdfc8b0137643a2,interface,True
eni-81acdf59bc3142ea,fd:95:71:84:c4:49,Interface 1 for i-cd951606b99f42fb,10.88.60.119,ip-10-88-60-119.ec2.internal,52.86.43.98,available,subnet-fce80d037aac45f1,efa,True
eni-144675b9e6354b07,67:7f:73:13:0a:3e,Interface 2 for i-cd951606b99f42fb,10.81.39.183,ip-10-81-39-183.ec2.internal,52.58.222.130,available,subnet-491196a60d164ae6,interface,True
eni-98f9a2be3aa64f5f,83:24:4b:1c:c1:ef,Interface 1 for i-bb8cbfb3341b441a,10.31.74.223,ip-10-31-74-223.ec2.internal,53.175.145.205,available,subnet-68295b18900144ad,interface,True
eni-e92506cc06544efa,f6:97:4e:50:a1:33,Interface 1 for i-fef4ea24dc134adc,10.191.29.97,ip-10-191-29-97.ec2.internal,52.234.32.171,attaching,subnet-1bdfc8b0137643a2,efa,True
eni-a17d18f95e464c8d,3c:a7:38:94:eb:a5,Interface 2 for i-fef4ea24dc134adc,10.131.103.194,ip-10-131-103-194.ec2.internal,52.144.70.156,associated,subnet-e4fdf8247d2248b8,interface,False
eni-7919a50085124eb3,69:a8:9c:65:56:ef,Interface 1 for i-be56c8241afe4728,10.12.209.166,ip-10-12-209-166.ec2.internal,52.60.92.114,attaching,subnet-c992af5b44064881,efa,False
eni-d068f28c592d4180,bf:0b:a8:c0:ea:fc,Interface 2 for i-be56c8241afe4728,10.81.132.4,ip-10-81-132-4.ec2.internal,53.140.44.54,detaching,subnet-050903050f8c40d6,efa,False
eni-b748f50b11774797,1f:f9:ee:63:f2:1b,Interface 3 for i-be56c8241afe4728,10.57.128.87,ip-10-57-128-87.ec2.internal,53.186.27.8,in-use,subnet-fce80d037aac45f1,interface,True
eni-4ba224b7e9544a15,35:76:3b:ef:df:f4,Interface 1 for i-d102a64961f04051,10.226.213.115,ip-10-226-213-115.ec2.internal,52.240.88.49,attaching,subnet-35c512c8a1c84aa9,interface,True
eni-66f48c58345f41af,f8:de:54:f3:e6:89,Interface 1 for i-f56f9083c2004bb3,10.24.145.70,ip-10-24-145-70.ec2.internal,54.50.6.218,in-use,subnet-9e729379b92d42ff,efa,True
eni-a00dfb18164b431a,19:c3:71:3a:7a:0d,Interface 2 for i-f56f9083c2004bb3,10.235.137.103,ip-10-235-137-103.ec2.internal,54.176.159.213,associated,subnet-050903050f8c40d6,interface,False
eni-e7c72c255d414587,8d:17:66:9d:28:66,Interface 3 for i-f56f9083c2004bb3,10.238.148.16,ip-10-238-148-16.ec2.internal,53.220.159.224,available,subnet-1bdfc8b0137643a2,interface,True
eni-cdb0e115baab473e,d5:fb:a6:da:fa:49,Interface 1 for i-539fee67603e4461,10.12.103.77,ip-10-12-103-77.ec2.internal,53.38.158.124,in-use,subnet-1bdfc8b0137643a2,interface,True
eni-5047733cc2fb43ee,a1:23:7d:70:aa:6a,Interface 1 for i-120c966eb7244e28,10.13.87.5,ip-10-13-87-5.ec2.internal,52.22.213.253,detaching,subnet-9543070158c74db1,interface,True
eni-7fb6f369829040af,6a:a3:c7:03:fe:e3,Interface 2 for i-120c966eb7244e28,10.113.249.232,ip-10-113-249-232.ec2.internal,52.17.249.178,associated,subnet-96915c2c9bf84c7a,efa,True
eni-be6755966caa4d3a,ca:5a:ec:1f:89:3d,Interface 1 for i-7f1445f938e24ca5,10.53.99.164,ip-10-53-99-164.ec2.internal,53.11.91.152,in-use,subnet-532865b57c9c43f8,efa,False
eni-9abf407053e24ac0,47:2e:48:bb:cc:96,Interface 2 for i-7f1445f938e24ca5,10.136.236.136,ip-10-136-236-136.ec2.internal,53.110.139.95,attaching,subnet-c422153d2d264a20,interface,False
eni-99bfa562514348d8,c9:e6:38:e9:5b:6e,Interface 1 for i-b9b8a808ed4245de,10.21.110.82,ip-10-21-110-82.ec2.internal,53.115.183.191,in-use,subnet-6220c09b37764b3d,efa,False
eni-0587fdc5655b4b23,1c:fc:0a:36:b4:82,Interface 1 for i-6454775ea38444c9,10.226.61.59,ip-10-226-61-59.ec2.internal,53.48.78.144,detaching,subnet-491196a60d164ae6,efa,False
eni-c556d7a656cb4283,eb:63:57:bb:e3:66,Interface 1 for i-76c7d35265664c1a,10.36.122.43,ip-10-36-122-43.ec2.internal,54.164.114.10,in-use,subnet-96915c2c9bf84c7a,interface,False
eni-505246009a5b4cbc,f0:86:04:0c:da:15,Interface 2 for i-76c7d35265664c1a,10.116.65.144,ip-10-116-65-144.ec2.internal,52.79.181.39,attaching,subnet-a94a6d69f6de405c,interface,True
eni-27dfc1a1f0f04552,f2:1d:f1:d8:c0:6e,Interface 1 for i-09b1cd610695403b,10.205.31.60,ip-10-205-31-60.ec2.internal,53.136.17.248,in-use,subnet-96915c2c9bf84c7a,efa,False
eni-b5154517ebbe4114,5d:a5:08:85:69:b8,Interface 2 for i-09b1cd610695403b,10.53.80.93,ip-10-53-80-93.ec2.internal,53.69.246.87,in-use,subnet-68295b18900144ad,interface,False
eni-19d970ab47254d9c,20:f7:d7:b4:c2:d5,Interface 1 for i-34c992d5f3f94ec4,10.78.220.23,ip-10-78-220-23.ec2.internal,53.238.137.223,in-use,subnet-1bdfc8b0137643a2,efa,True
eni-0feaebc8f2924835,53:4d:6a:f6:56:9c,Interface 2 for i-34c992d5f3f94ec4,10.31.239.72,ip-10-31-239-72.ec2.internal,54.25.2.130,associated,subnet-6220c09b37764b3d,efa,True
eni-500bef6477b547c0,c1:f5:0f:96:49:74,Interface 3 for i-34c992d5f3f94ec4,10.175.104.149,ip-10-175-104-149.ec2.internal,53.101.29.247,attaching,subnet-96915c2c9bf84c7a,interface,False
eni-7da007f05f6c4dfb,e9:00:f3:13:14:05,Interface 1 for i-2761173251d349c7,10.188.159.165,ip-10-188-159-165.ec2.internal,53.221.222.128,in-use,subnet-04959c10ae634b9c,interface,False
eni-5a18c09f7b4c4a9e,bb:00:fb:fd:92:59,Interface 2 for i-2761173251d349c7,10.227.69.16,ip-10-227-69-16.ec2.internal,54.242.83.85,attaching,subnet-9e729379b92d42ff,interface,True
eni-f62993f1eeb14768,66:8e:68:54:24:3d,Interface 3 for i-2761173251d349c7,10.247.201.89,ip-10-247-201-89.ec2.internal,52.147.18.204,attaching,subnet-050903050f8c40d6,interface,False
eni-3853e65a997444a2,b3:92:ad:c8:02:0c,Interface 1 for i-8006196255a8471e,10.101.23.203,ip-10-101-23-203.ec2.internal,53.123.242.220,associated,subnet-532865b57c9c43f8,efa,False
eni-47ddc161739340f1,68:ac:a8:b6:a9:6c,Interface 1 for i-d4878c6907c2486e,10.223.20.144,ip-10-223-20-144.ec2.internal,54.140.135.52,detaching,subnet-ecab694e60ea46bf,efa,True
eni-e34d89355c594e39,6a:3c:e7:64:07:aa,Interface 1 for i-dae039f3230b4fa3,10.33.98.89,ip-10-33-98-89.ec2.internal,54.229.152.161,associated,subnet-532865b57c9c43f8,efa,True
eni-83652c40eb0e4755,4a:17:8c:32:94:96,Interface 2 for i-dae039f3230b4fa3,10.90.86.8,ip-10-90-86-8.ec2.internal,54.62.20.34,attaching,subnet-1bdfc8b0137643a2,efa,True
eni-068405680c994ce4,ec:44:a7:c8:fd:99,Interface 3 for i-dae039f3230b4fa3,10.243.235.161,ip-10-243-235-161.ec2.internal,53.158.172.123,associated,subnet-9e729379b92d42ff,efa,False
eni-582a02e8db02447a,1f:12:b2:e4:fd:80,Interface 1 for i-552f4eda8cc04831,10.15.206.208,ip-10-15-206-208.ec2.internal,52.121.189.104,detaching,subnet-a94a6d69f6de405c,efa,True
eni-8099d2a17cbc47d4,08:c5:8b:ae:28:84,Interface 2 for i-552f4eda8cc04831,10.63.31.148,ip-10-63-31-148.ec2.internal,54.85.142.86,attaching,subnet-e4fdf8247d2248b8,interface,True
eni-fb3f00c2e2514df6,ac:10:05:fa:e7:8c,Interface 3 for i-552f4eda8cc04831,10.222.20.44,ip-10-222-20-44.ec2.internal,52.188.246.95,in-use,subnet-fce80d037aac45f1,interface,False
eni-3cd5acc92cb94ebc,a2:9c:da:c6:70:0f,Interface 1 for i-aecd1228185943df,10.82.67.103,ip-10-82-67-103.ec2.internal,53.183.155.121,in-use,subnet-fce80d037aac45f1,efa,False
eni-dcb8a208401a4be3,45:aa:2f:6f:9d:78,Interface 2 for i-aecd1228185943df,10.74.176.93,ip-10-74-176-93.ec2.internal,53.152.150.179,available,subnet-1bdfc8b0137643a2,efa,True
eni-742701b5df8b4835,c2:db:6e:04:4f:d7,Interface 3 for i-aecd1228185943df,10.209.128.28,ip-10-209-128-28.ec2.internal,54.23.39.242,in-use,subnet-a7a8144e75234345,efa,False
eni-3ba26e1b116b4cba,e7:31:04:5b:9c:b9,Interface 1 for i-f88f0a3577bd4271,10.183.157.60,ip-10-183-157-60.ec2.internal,52.92.63.249,attaching,subnet-a7a8144e75234345,efa,True
eni-26a20bbe7d614e62,b1:75:a4:31:dd:e1,Interface 2 for i-f88f0a3577bd4271,10.107.46.217,ip-10-107-46-217.ec2.internal,52.55.62.206,in-use,subnet-e034761f19b34fd5,interface,True
eni-09f2f6b1aab14b5d,83:0f:08:55:73:83,Interface 3 for i-f88f0a3577bd4271,10.93.54.82,ip-10-93-54-82.ec2.internal,53.64.48.21,available,subnet-e034761f19b34fd5,efa,True
eni-34ecebc0166d4dfc,67:c6:31:90:37:75,Interface 1 for i-523701b3efc947fe,10.78.244.19,ip-10-78-244-19.ec2.internal,53.70.251.241,detaching,subnet-e034761f19b34fd5,interface,True
eni-3540aeb05eef49d9,eb:c3:3b:d8:75:28,Interface 1 for i-5ad869690c55497e,10.81.86.134,ip-10-81-86-134.ec2.internal,53.103.107.77,in-use,subnet-491196a60d164ae6,interface,True
eni-bcde0103c1334551,9c:78:07:f5:11:32,Interface 2 for i-5ad869690c55497e,10.234.151.144,ip-10-234-151-144.ec2.internal,53.229.1.73,associated,subnet-04959c10ae634b9c,efa,True
eni-0be86e6c41e743b8,6f:7c:33:37:d8:e7,Interface 3 for i-5ad869690c55497e,10.219.207.187,ip-10-219-207-187.ec2.internal,53.18.43.38,associated,subnet-491196a60d164ae6,interface,True
eni-20bebb54ab0e4f08,e9:09:52:91:bd:59,Interface 1 for i-47e17cb94ab343cd,10.174.9.203,ip-10-174-9-203.ec2.internal,53.225.124.97,detaching,subnet-35c512c8a1c84aa9,efa,True
eni-a3dbf0ddcf3b47b4,78:4b:b0:77:cf:33,Interface 2 for i-47e17cb94ab343cd,10.60.89.199,ip-10-60-89-199.ec2.internal,54.49.200.77,available,subnet-532865b57c9c43f8,interface,False
eni-922c269a2874429a,e7:f8:c8:60:0b:82,Interface 3 for i-47e17cb94ab343cd,10.143.46.120,ip-10-143-46-120.ec2.internal,54.58.79.22,detaching,subnet-96915c2c9bf84c7a,efa,True
eni-3886df294c9644e5,fc:24:27:75:ed:15,Interface 1 for i-483aa08397a4454b,10.108.22.118,ip-10-108-22-118.ec2.internal,54.151.135.126,in-use,subnet-c422153d2d264a20,efa,True
eni-765977a3f94344a9,d3:0c:eb:de:19:e7,Interface 2 for i-483aa08397a4454b,10.198.144.212,ip-10-198-144-212.ec2.internal,52.88.151.106,detaching,subnet-491196a60d164ae6,interface,False
eni-7dac0e9f882d4bb1,60:13:eb:f2:a9:0b,Interface 1 for i-7fdc964e00a54f4f,10.12.210.84,ip-10-12-210-84.ec2.internal,52.141.196.65,detaching,subnet-9e729379b92d42ff,efa,False
eni-e2c25649ed9446cd,96:9d:68:19:d1:c9,Interface 1 for i-cbb88a6e3e854d41,10.208.148.140,ip-10-208-148-140.ec2.internal,53.137.99.178,detaching,subnet-a94a6d69f6de405c,interface,True
eni-2571e68e71564b32,df:6e:04:c2:c3:70,Interface 2 for i-cbb88a6e3e854d41,10.103.143.34,ip-10-103-143-34.ec2.internal,52.228.133.219,associated,subnet-68295b18900144ad,efa,False
eni-0c955bc0d5dc459d,75:1b:ae:92:d5:e3,Interface 3 for i-cbb88a6e3e854d41,10.252.173.48,ip-10-252-173-48.ec2.internal,54.51.237.113,detaching,subnet-e034761f19b34fd5,efa,False
eni-ea4bb37d11c540d7,86:4c:2a:b2:4b:f4,Interface 1 for i-800a47d7e7d0460c,10.215.25.28,ip-10-215-25-28.ec2.internal,54.34.198.25,associated,subnet-491196a60d164ae6,efa,True
eni-49631331cd4b490a,ee:71:a2:e7:40:ad,Interface 2 for i-800a47d7e7d0460c,10.134.66.221,ip-10-134-66-221.ec2.internal,52.19.93.48,associated,subnet-96915c2c9bf84c7a,interface,False
eni-4abe841b17e04707,a3:6d:3c:f9:f9:4b,Interface 1 for i-0ce2c09314714173,10.56.109.110,ip-10-56-109-110.ec2.internal,52.18.10.185,attaching,subnet-ecab694e60ea46bf,interface,False
eni-fb3dbc019fc34bd5,0e:5a:78:56:5b:a9,Interface 2 for i-0ce2c09314714173,10.109.2.220,ip-10-109-2-220.ec2.internal,53.54.151.14,associated,subnet-96915c2c9bf84c7a,interface,True
eni-0eeceb21cedb49f0,72:a3:c9:07:57:80,Interface 3 for i-0ce2c09314714173,10.202.5.47,ip-10-202-5-47.ec2.internal,52.181.98.211,associated,subnet-a94a6d69f6de405c,efa,True
eni-6753e9aeb17b48f6,92:2f:c2:1a:63:c6,Interface 1 for i-cc429757d1274f0c,10.155.87.167,ip-10-155-87-167.ec2.internal,53.25.246.203,attaching,subnet-e034761f19b34fd5,efa,False
eni-3f7389822a2f42aa,e3:07:69:ff:90:8f,Interface 2 for i-cc429757d1274f0c,10.227.143.118,ip-10-227-143-118.ec2.internal,53.228.123.210,in-use,subnet-ecab694e60ea46bf,efa,False
eni-9a6a254f88d3460f,0a:8d:7a:79:9e:a5,Interface 3 for i-cc429757d1274f0c,10.171.128.209,ip-10-171-128-209.ec2.internal,52.104.200.153,detaching,subnet-c422153d2d264a20,interface,False
eni-85e4b5b96f8147c3,12:36:9e:2a:ef:cb,Interface 1 for i-7dfd58ffe0bb4f7d,10.171.245.78,ip-10-171-245-78.ec2.internal,52.228.6.185,in-use,subnet-35c512c8a1c84aa9,efa,False
eni-08395eb48bdf4111,d1:75:b4:e2:47:6a,Interface 2 for i-7dfd58ffe0bb4f7d,10.6.39.184,ip-10-6-39-184.ec2.internal,53.206.0.113,attaching,subnet-04959c10ae634b9c,efa,True
eni-def9bc6e827b410a,bc:b8:9e:92:21:8a,Interface 1 for i-83126ddf20ff49b7,10.196.123.242,ip-10-196-123-242.ec2.internal,52.194.102.66,detaching,subnet-fce80d037aac45f1,interface,True
