id,imageid,instancetype,iaminstanceprofile,launchtime,launchtimeunix,monitoringstate,state,availabilityzone,tenancy,architecture,ebsoptimized,bootmode,instancelifecycle,hibernationoptions
i-0ddbf520fe544e09,ami-c89bd8c8,m5.large,arn:aws:iam::266480780430:instance-profile/ee82ecb1,2024-07-01T00:15:00Z,1664329879,disabled,running,eu-north-1a,default,x86_64,False,legacy-bios,,True
i-e2444b0fb77c4c4b,ami-c37cb1e7,t2.micro,arn:aws:iam::266480780430:instance-profile/f0134b8f,2024-12-24T20:36:00Z,1625263710,disabling,terminated,eu-north-1b,default,x86_64,False,uefi,,False
i-1d8c437bdd0749ab,ami-4933e41a,r4.large,arn:aws:iam::266480780430:instance-profile/f9d8b775,2024-10-23T18:10:00Z,1681884771,enabled,running,eu-north-1b,default,x86_64,False,uefi,scheduled,False
i-c5c873b250654b4e,ami-19776bf9,r4.large,arn:aws:iam::266480780430:instance-profile/cbf543c5,2024-01-09T03:15:00Z,1605502305,enabled,stopped,eu-north-1b,default,x86_64,True,legacy-bios,,True
i-899d76b4a52b4de7,ami-89926ee6,r4.large,arn:aws:iam::266480780430:instance-profile/b85bb41c,2024-01-02T15:47:00Z,1664035495,disabled,stopped,eu-north-1a,default,arm64,True,uefi,scheduled,True
i-9fdda7c7ca474d9e,ami-f8f126bf,r4.large,arn:aws:iam::266480780430:instance-profile/5f5809c9,2024-01-25T15:34:00Z,1683705884,disabled,terminated,eu-north-1b,dedicated,arm64,False,uefi,scheduled,False
i-29149f9771aa4af9,ami-be2abe6c,t2.micro,arn:aws:iam::266480780430:instance-profile/ad7caed4,2024-07-12T18:35:00Z,1618303419,enabled,stopped,eu-north-1b,host,arm64,True,uefi,,False
i-7f99ac6e3e9f450f,ami-699f6fc4,r4.large,arn:aws:iam::266480780430:instance-profile/9af3272b,2024-05-22T04:44:00Z,1625858617,enabled,terminated,eu-north-1a,dedicated,arm64,False,legacy-bios,scheduled,False
i-cc2a32b6dcdd4c94,ami-2b19c140,m5.large,arn:aws:iam::266480780430:instance-profile/4ea22420,2024-05-05T07:00:00Z,1629534699,disabling,running,eu-north-1a,default,x86_64,False,uefi,spot,False
i-dd43e406d8fe4d20,ami-d1bdcb8e,r4.large,arn:aws:iam::266480780430:instance-profile/9f506ac4,2024-09-15T22:41:00Z,1658543215,enabled,terminated,eu-north-1b,host,x86_64,True,legacy-bios,,True
i-0c7c260fe90240a8,ami-129b6fd0,r4.large,arn:aws:iam::266480780430:instance-profile/f25490f4,2024-07-03T04:54:00Z,1618023480,disabling,terminated,eu-north-1a,dedicated,x86_64,False,legacy-bios,spot,True
i-3015cc98beaf4cdf,ami-8d7d43c5,c4.large,arn:aws:iam::266480780430:instance-profile/e0357bed,2024-05-28T22:00:00Z,1607550238,disabling,running,eu-north-1b,dedicated,arm64,False,uefi,spot,True
i-42ed7d824f164ab4,ami-2fbcbd5e,t2.micro,arn:aws:iam::266480780430:instance-profile/08b08f53,2024-11-15T12:42:00Z,1679890473,pending,running,eu-north-1b,dedicated,x86_64,False,legacy-bios,,False
i-8e981fb02ce54abc,ami-34b7573c,t2.micro,arn:aws:iam::266480780430:instance-profile/ec7a9455,2024-03-03T02:25:00Z,1606607770,enabled,running,eu-north-1a,host,x86_64,True,legacy-bios,,False
i-648d0571c42c422f,ami-b93cc0af,t2.micro,arn:aws:iam::266480780430:instance-profile/6a7a8408,2024-02-13T20:53:00Z,1604050322,enabled,running,eu-north-1b,default,x86_64,True,legacy-bios,spot,True
i-24308eee18c94a39,ami-82ae9ab1,c4.large,arn:aws:iam::266480780430:instance-profile/46bc4ee8,2024-07-25T20:17:00Z,1626397673,disabling,stopped,eu-north-1a,host,x86_64,False,uefi,,True
i-93b88e83905a4432,ami-783d7d24,m5.large,arn:aws:iam::266480780430:instance-profile/2c83accd,2024-12-24T08:47:00Z,1684386370,disabling,stopped,eu-north-1a,default,arm64,True,legacy-bios,spot,True
i-bf621a17b9424a50,ami-161c76e9,t2.micro,arn:aws:iam::266480780430:instance-profile/0ca84e24,2024-03-12T03:02:00Z,1695177530,disabled,running,eu-north-1b,host,x86_64,True,legacy-bios,scheduled,True
i-828c069828fc475b,ami-a74534e3,t2.micro,arn:aws:iam::266480780430:instance-profile/8635ab56,2024-08-21T05:48:00Z,1690837734,pending,terminated,eu-north-1a,default,arm64,False,uefi,spot,False
i-73c515d6163b48c8,ami-d68e1a86,r4.large,arn:aws:iam::266480780430:instance-profile/4df4c715,2024-10-28T20:51:00Z,1623650411,enabled,terminated,eu-north-1b,host,arm64,False,uefi,,False
i-ee9bf045e6d240c7,ami-78fa4db5,t2.micro,arn:aws:iam::266480780430:instance-profile/73d8998c,2024-01-25T21:20:00Z,1670866138,disabled,stopped,eu-north-1a,default,x86_64,True,uefi,spot,True
i-91bd937e6e4746ee,ami-707bc52f,m5.large,arn:aws:iam::266480780430:instance-profile/e4cb4ef5,2024-01-14T17:19:00Z,1689021464,pending,running,eu-north-1b,host,x86_64,True,uefi,spot,False
i-60f2d3c337914eb8,ami-e75b7c3c,c4.large,arn:aws:iam::266480780430:instance-profile/62109ddb,2024-09-10T20:49:00Z,1672667983,disabling,running,eu-north-1a,dedicated,x86_64,True,uefi,,True
i-e8b7fadd9bc449bf,ami-adcf0422,r4.large,arn:aws:iam::266480780430:instance-profile/6c40b0f1,2024-05-13T17:59:00Z,1692797190,pending,running,eu-north-1a,host,x86_64,False,uefi,,False
i-19cdf54c939947f7,ami-66d408e8,m5.large,arn:aws:iam::266480780430:instance-profile/51638d17,2024-02-05T23:18:00Z,1636880711,pending,terminated,eu-north-1b,default,x86_64,True,legacy-bios,scheduled,True
i-33c50ac9751d426c,ami-e6c217d6,c4.large,arn:aws:iam::266480780430:instance-profile/29333d8b,2024-08-26T17:30:00Z,1654549669,disabled,running,eu-north-1a,default,arm64,False,uefi,scheduled,True
i-a5687cbfa7eb44fc,ami-0c05961b,t2.micro,arn:aws:iam::266480780430:instance-profile/cc12af93,2024-10-02T12:37:00Z,1690213401,enabled,running,eu-north-1a,default,arm64,True,legacy-bios,,False
i-4fab9416b0a04dbb,ami-6e59c1f5,t2.micro,arn:aws:iam::266480780430:instance-profile/89359229,2024-12-02T00:38:00Z,1658275438,pending,stopped,eu-north-1a,dedicated,arm64,False,legacy-bios,,False
i-166ab17f2c5d436f,ami-3a7ae600,r4.large,arn:aws:iam::266480780430:instance-profile/981a7890,2024-02-14T12:51:00Z,1626623707,enabled,terminated,eu-north-1b,host,x86_64,False,uefi,scheduled,False
i-98385082707e4a99,ami-e71eb2eb,m5.large,arn:aws:iam::266480780430:instance-profile/12691680,2024-02-13T11:50:00Z,1697386631,disabled,running,eu-north-1b,host,arm64,True,legacy-bios,,False
i-08dd5bbfd92e42ad,ami-3998cb54,c4.large,arn:aws:iam::266480780430:instance-profile/d24c90a9,2024-07-04T12:01:00Z,1682398912,disabled,stopped,eu-north-1a,default,x86_64,True,uefi,spot,True
i-1b1c5e7883c74944,ami-c383c55c,t2.micro,arn:aws:iam::266480780430:instance-profile/345b4ceb,2024-11-17T16:33:00Z,1638920152,disabled,stopped,eu-north-1a,dedicated,arm64,False,uefi,,False
i-994bb0ae72124208,ami-db7a8bd1,r4.large,arn:aws:iam::266480780430:instance-profile/b257b079,2024-02-06T17:42:00Z,1652866914,pending,stopped,eu-north-1b,default,x86_64,False,uefi,,False
i-4ef175a0882a469b,ami-df93e7fd,c4.large,arn:aws:iam::266480780430:instance-profile/d0d02502,2024-01-17T19:04:00Z,1614684199,pending,terminated,eu-north-1b,host,x86_64,False,uefi,scheduled,False
i-8728490ed72b4120,ami-cef34bc3,t2.micro,arn:aws:iam::266480780430:instance-profile/3c8eaadd,2024-12-14T13:52:00Z,1629668008,disabled,running,eu-north-1b,default,arm64,False,uefi,spot,True
i-0aa2db0ce3d44d85,ami-67ecae08,c4.large,arn:aws:iam::266480780430:instance-profile/ca5e639b,2024-05-28T23:51:00Z,1607311520,pending,running,eu-north-1b,host,x86_64,False,legacy-bios,,False
i-0306ea1bb471478a,ami-6b65f67b,r4.large,arn:aws:iam::266480780430:instance-profile/60a8a4a0,2024-02-18T15:11:00Z,1654411036,pending,stopped,eu-north-1b,default,arm64,True,legacy-bios,spot,True
i-3882114b3e5e48d9,ami-a1b7d67b,t2.micro,arn:aws:iam::266480780430:instance-profile/80406da3,2024-07-19T13:00:00Z,1626436347,pending,terminated,eu-north-1a,default,arm64,True,legacy-bios,spot,True
i-9e12c9998c104d8c,ami-a2abd9a6,t2.micro,arn:aws:iam::266480780430:instance-profile/f12a6ee4,2024-05-18T00:35:00Z,1680253591,disabling,stopped,eu-north-1a,default,arm64,False,legacy-bios,,False
i-771663b464e14701,ami-33f79dbc,m5.large,arn:aws:iam::266480780430:instance-profile/c6861d89,2024-09-13T10:54:00Z,1650351052,pending,stopped,eu-north-1a,host,arm64,False,uefi,scheduled,True
i-cd0aad019a7546a8,ami-4da6b1a9,r4.large,arn:aws:iam::266480780430:instance-profile/66d8d080,2024-07-23T17:37:00Z,1626000799,disabled,running,eu-north-1b,default,arm64,False,uefi,spot,True
i-53557d3eb8d14fbc,ami-afe05da5,t2.micro,arn:aws:iam::266480780430:instance-profile/f07b983f,2024-10-05T02:01:00Z,1615993374,pending,running,eu-north-1a,host,x86_64,True,uefi,spot,False
i-819d5aca7fbe45b8,ami-5708a163,r4.large,arn:aws:iam::266480780430:instance-profile/3e75d4e9,2024-03-13T16:46:00Z,1655724520,enabled,running,eu-north-1b,host,x86_64,False,legacy-bios,scheduled,True
i-e89def06d0db44b1,ami-0bca3a02,t2.micro,arn:aws:iam::266480780430:instance-profile/07c910f0,2024-02-09T10:11:00Z,1679978763,disabled,stopped,eu-north-1b,default,arm64,False,legacy-bios,scheduled,False
i-b06126a7388547b1,ami-6a2268a3,m5.large,arn:aws:iam::266480780430:instance-profile/d928a92a,2024-02-18T04:36:00Z,1660169364,disabled,terminated,eu-north-1a,dedicated,x86_64,False,uefi,spot,False
i-17d92351e2d84c5c,ami-37039e87,t2.micro,arn:aws:iam::266480780430:instance-profile/a422687e,2024-01-27T04:54:00Z,1616207937,enabled,stopped,eu-north-1b,dedicated,x86_64,False,uefi,scheduled,False
i-9ae38cbbf32a43df,ami-94aeb051,m5.large,arn:aws:iam::266480780430:instance-profile/3940cd21,2024-08-01T18:56:00Z,1612192013,disabling,terminated,eu-north-1a,dedicated,x86_64,True,uefi,spot,False
i-d25ec564a02640eb,ami-e51dcd9d,t2.micro,arn:aws:iam::266480780430:instance-profile/6bb6f00f,2024-07-27T05:56:00Z,1639951853,disabled,running,eu-north-1b,dedicated,arm64,True,uefi,spot,False
i-4da33ad342b340e4,ami-9d7c93e1,r4.large,arn:aws:iam::266480780430:instance-profile/4c962a7d,2024-02-04T01:52:00Z,1652832853,disabled,running,eu-north-1b,host,x86_64,True,legacy-bios,scheduled,False
i-baea4de2f59b4df3,ami-565a8249,c4.large,arn:aws:iam::266480780430:instance-profile/7aea8880,2024-04-05T15:26:00Z,1693816375,enabled,terminated,eu-north-1b,dedicated,x86_64,False,legacy-bios,spot,False
i-81c2fe42ffa74a6d,ami-9e1644cb,c4.large,arn:aws:iam::266480780430:instance-profile/3e77e1f8,2024-02-09T18:42:00Z,1690635490,enabled,stopped,eu-north-1b,dedicated,arm64,True,legacy-bios,,False
i-296ab1da3cbc4738,ami-b165742b,r4.large,arn:aws:iam::266480780430:instance-profile/6f551537,2024-12-01T14:24:00Z,1615593791,enabled,stopped,eu-north-1a,host,x86_64,True,legacy-bios,,True
i-0f3c071196cb4a0b,ami-7bae0ae2,m5.large,arn:aws:iam::266480780430:instance-profile/08ad75af,2024-11-16T08:03:00Z,1627568871,disabled,stopped,eu-north-1a,default,x86_64,True,uefi,spot,True
i-4c60e1c5b92b48bb,ami-ecb782e5,m5.large,arn:aws:iam::266480780430:instance-profile/07a47cfd,2024-07-04T13:59:00Z,1638100645,pending,running,eu-north-1a,host,x86_64,False,uefi,scheduled,True
i-2162c13854fe46d9,ami-4a17aadd,r4.large,arn:aws:iam::266480780430:instance-profile/1d21d28c,2024-12-25T00:04:00Z,1674333537,pending,stopped,eu-north-1b,host,x86_64,True,legacy-bios,spot,False
i-afc2d2df2f9a4aed,ami-2e74ee9d,m5.large,arn:aws:iam::266480780430:instance-profile/f9ef05f8,2024-11-28T01:49:00Z,1658784515,enabled,running,eu-north-1a,default,x86_64,False,uefi,scheduled,False
i-7905cc521ff14a81,ami-815b0a9f,t2.micro,arn:aws:iam::266480780430:instance-profile/b02087a8,2024-11-15T17:31:00Z,1680273061,disabled,stopped,eu-north-1b,dedicated,x86_64,False,uefi,scheduled,True
i-a83b0cff7c174e0e,ami-1505a523,m5.large,arn:aws:iam::266480780430:instance-profile/c4fdbae7,2024-08-22T06:05:00Z,1620184628,disabled,running,eu-north-1a,dedicated,x86_64,True,legacy-bios,,False
i-6e7d0d59ad2045bd,ami-059bdf46,r4.large,arn:aws:iam::266480780430:instance-profile/1640c98f,2024-08-08T02:32:00Z,1673907817,enabled,terminated,eu-north-1b,host,x86_64,True,uefi,spot,False
i-c3a31f375c1249a5,ami-193ecabf,r4.large,arn:aws:iam::266480780430:instance-profile/ee295dbc,2024-02-10T14:05:00Z,1617165257,pending,terminated,eu-north-1b,host,arm64,False,legacy-bios,scheduled,True
i-a576d6dc9a784fa6,ami-23a8a102,c4.large,arn:aws:iam::266480780430:instance-profile/48dbc5dd,2024-05-18T00:46:00Z,1686828430,disabling,stopped,eu-north-1a,default,arm64,True,uefi,scheduled,True
i-5ef2747559aa413c,ami-a10b9f2d,m5.large,arn:aws:iam::266480780430:instance-profile/9f3cd37d,2024-04-02T02:08:00Z,1686599766,pending,terminated,eu-north-1b,default,arm64,True,legacy-bios,,True
i-bd4f15206394482c,ami-9ebddf2a,c4.large,arn:aws:iam::266480780430:instance-profile/72a49b07,2024-11-16T09:03:00Z,1628953073,pending,terminated,eu-north-1a,dedicated,arm64,False,uefi,scheduled,False
i-2ab676c4a100419b,ami-02713e0e,c4.large,arn:aws:iam::266480780430:instance-profile/3fb98f69,2024-02-26T02:06:00Z,1605257425,disabled,terminated,eu-north-1b,default,arm64,True,uefi,scheduled,True
i-c8feddefb82440f7,ami-dc62e9d1,m5.large,arn:aws:iam::266480780430:instance-profile/65c8631f,2024-07-14T23:05:00Z,1695837098,enabled,terminated,eu-north-1a,dedicated,x86_64,False,uefi,,True
i-efa36c7bc4574a59,ami-bcbda13e,t2.micro,arn:aws:iam::266480780430:instance-profile/8a236bf4,2024-07-16T18:13:00Z,1645797791,disabling,running,eu-north-1b,dedicated,arm64,True,legacy-bios,spot,False
i-cb83dddd8de14d39,ami-401355b7,c4.large,arn:aws:iam::266480780430:instance-profile/d9b32221,2024-06-28T01:35:00Z,1641073632,disabled,stopped,eu-north-1b,dedicated,x86_64,False,legacy-bios,spot,True
i-61990574a0004d35,ami-53142f78,r4.large,arn:aws:iam::266480780430:instance-profile/b19e591e,2024-08-28T02:56:00Z,1613139326,disabled,terminated,eu-north-1a,host,arm64,True,legacy-bios,scheduled,False
i-2197b9e2fb2047c5,ami-c339b805,c4.large,arn:aws:iam::266480780430:instance-profile/2dccf71b,2024-02-05T16:54:00Z,1646371031,disabling,terminated,eu-north-1a,default,x86_64,True,uefi,,True
i-e284ddad98674182,ami-18665fa0,t2.micro,arn:aws:iam::266480780430:instance-profile/d2113ec3,2024-09-09T13:21:00Z,1628293012,pending,terminated,eu-north-1a,dedicated,x86_64,True,uefi,,True
i-5eec27d2a4b94180,ami-3dd37078,m5.large,arn:aws:iam::266480780430:instance-profile/04b7a792,2024-08-18T08:21:00Z,1622632581,disabling,running,eu-north-1b,dedicated,x86_64,True,uefi,,True
i-b8d0f6c605f4437a,ami-87add6e7,m5.large,arn:aws:iam::266480780430:instance-profile/91dd3a92,2024-05-19T12:32:00Z,1608049358,disabled,terminated,eu-north-1b,dedicated,arm64,False,legacy-bios,spot,False
i-4397671f0ae94974,ami-d0e8e13d,r4.large,arn:aws:iam::266480780430:instance-profile/9991431f,2024-12-27T03:52:00Z,1682312465,disabled,terminated,eu-north-1b,default,x86_64,False,uefi,scheduled,False
i-ec17cdbb7b0542fb,ami-63e98dcf,t2.micro,arn:aws:iam::266480780430:instance-profile/5a47e230,2024-03-28T10:17:00Z,1637913575,disabling,running,eu-north-1a,host,arm64,False,legacy-bios,spot,True
i-dd2af220a6c849d3,ami-67d1451e,m5.large,arn:aws:iam::266480780430:instance-profile/cc76eca2,2024-03-03T03:42:00Z,1698717325,disabled,running,eu-north-1b,default,arm64,True,uefi,,True
i-7f23a85af97b4db5,ami-7250c06c,m5.large,arn:aws:iam::266480780430:instance-profile/6bfcb617,2024-05-04T00:32:00Z,1642637384,disabled,running,eu-north-1b,default,x86_64,True,uefi,spot,True
i-e3db1cf9afc14540,ami-2b95e56f,m5.large,arn:aws:iam::266480780430:instance-profile/ff5bfbac,2024-10-11T12:27:00Z,1680732658,disabling,running,eu-north-1a,dedicated,arm64,False,uefi,spot,True
i-840aa4da21be4bfb,ami-46fe4404,m5.large,arn:aws:iam::266480780430:instance-profile/cebf5574,2024-10-05T22:40:00Z,1615006661,pending,running,eu-north-1b,default,x86_64,True,legacy-bios,,True
i-4af914b58f2e4914,ami-ebaab8c2,r4.large,arn:aws:iam::266480780430:instance-profile/0661edf3,2024-11-22T18:12:00Z,1628978036,pending,stopped,eu-north-1a,dedicated,x86_64,False,uefi,spot,False
i-2c8c02a63d5f4578,ami-9b200f49,r4.large,arn:aws:iam::266480780430:instance-profile/feca7561,2024-03-25T16:36:00Z,1692059653,enabled,running,eu-north-1b,default,arm64,False,uefi,spot,False
i-294048c73ec74dc5,ami-9482f056,r4.large,arn:aws:iam::266480780430:instance-profile/a5acbb73,2024-11-04T00:09:00Z,1699768488,enabled,running,eu-north-1a,default,x86_64,False,legacy-bios,scheduled,False
i-81c1b16521044e73,ami-9ad0a2a6,r4.large,arn:aws:iam::266480780430:instance-profile/0e8dcaa2,2024-07-02T18:03:00Z,1680043911,enabled,running,eu-north-1b,host,arm64,True,legacy-bios,,False
i-77fbe0655c3c4e42,ami-43e6b9f9,r4.large,arn:aws:iam::266480780430:instance-profile/0c2818aa,2024-06-02T10:48:00Z,1691589674,disabling,running,eu-north-1a,dedicated,arm64,True,legacy-bios,,False
i-461dd53909194175,ami-116e1b1f,c4.large,arn:aws:iam::266480780430:instance-profile/2c7af5fd,2024-06-26T08:30:00Z,1645739900,enabled,terminated,eu-north-1b,host,x86_64,True,legacy-bios,,False
i-910129e3062946f1,ami-b3d9bb88,c4.large,arn:aws:iam::266480780430:instance-profile/5f38461b,2024-05-03T00:55:00Z,1646854920,disabling,stopped,eu-north-1a,host,arm64,False,uefi,scheduled,False
i-c83909404c654ee2,ami-56615a2e,m5.large,arn:aws:iam::266480780430:instance-profile/05f42e4d,2024-11-24T06:03:00Z,1647501890,disabling,stopped,eu-north-1b,default,arm64,False,legacy-bios,scheduled,True
i-43222e60a3c74b09,ami-927f7272,m5.large,arn:aws:iam::266480780430:instance-profile/76c0e480,2024-04-26T18:40:00Z,1624842428,enabled,terminated,eu-north-1a,host,x86_64,True,uefi,spot,False
i-4e184277fbab496e,ami-1614d925,t2.micro,arn:aws:iam::266480780430:instance-profile/82f8d36b,2024-12-26T05:22:00Z,1637676416,enabled,running,eu-north-1a,host,x86_64,False,uefi,spot,False
i-d8518bcb16c14d00,ami-4e9b0885,c4.large,arn:aws:iam::266480780430:instance-profile/55fe2edc,2024-04-25T15:37:00Z,1682353355,disabling,terminated,eu-north-1a,host,x86_64,False,legacy-bios,,False
i-e2d56d4492664f46,ami-9bff683d,r4.large,arn:aws:iam::266480780430:instance-profile/68af9ce4,2024-01-04T14:31:00Z,1660701490,pending,running,eu-north-1b,host,x86_64,True,legacy-bios,spot,True
i-17f614719ebf4f84,ami-0871a06e,m5.large,arn:aws:iam::266480780430:instance-profile/75602a6a,2024-11-05T15:07:00Z,1610619731,disabled,running,eu-north-1a,host,arm64,True,uefi,,False
i-18fcc08412a44e78,ami-211ee77a,t2.micro,arn:aws:iam::266480780430:instance-profile/6339d3f6,2024-12-28T04:26:00Z,1656543558,pending,stopped,eu-north-1a,host,arm64,False,uefi,spot,False
i-fb86d81967c44ac0,ami-7136e03a,m5.large,arn:aws:iam::266480780430:instance-profile/3a8ddde0,2024-09-25T03:15:00Z,1658235055,disabling,running,eu-north-1a,dedicated,x86_64,False,legacy-bios,,True
i-fddb6502e6984d40,ami-2c742597,t2.micro,arn:aws:iam::266480780430:instance-profile/75c32892,2024-11-28T23:52:00Z,1694574496,pending,running,eu-north-1b,host,arm64,False,uefi,scheduled,False
i-48dc70141a294b40,ami-795ecb29,t2.micro,arn:aws:iam::266480780430:instance-profile/e54092d3,2024-10-25T21:13:00Z,1699037685,disabled,stopped,eu-north-1a,dedicated,arm64,True,uefi,scheduled,False
i-bbc6c4ec9f304611,ami-5a0bb702,t2.micro,arn:aws:iam::266480780430:instance-profile/96b6f4ef,2024-10-05T12:04:00Z,1605067625,disabling,running,eu-north-1a,host,arm64,True,uefi,spot,False
i-775eba9b6ab6455c,ami-db6a2a01,r4.large,arn:aws:iam::266480780430:instance-profile/3e0abbac,2024-02-21T15:04:00Z,1685076956,disabling,stopped,eu-north-1a,default,x86_64,False,uefi,,True
i-56316b47306b4a67,ami-786d3981,c4.large,arn:aws:iam::266480780430:instance-profile/f6c68331,2024-09-07T08:54:00Z,1677587516,enabled,stopped,eu-north-1b,host,x86_64,False,uefi,scheduled,False
i-890395c8948d4de4,ami-9ff919ff,c4.large,arn:aws:iam::266480780430:instance-profile/497d7d9a,2024-06-28T00:46:00Z,1662152600,enabled,terminated,eu-north-1a,default,arm64,True,legacy-bios,scheduled,True
i-13a61426a9724878,ami-923432c4,c4.large,arn:aws:iam::266480780430:instance-profile/5ad2d4dd,2024-11-24T03:59:00Z,1686237473,pending,terminated,eu-north-1b,default,arm64,True,uefi,scheduled,True
i-978e0ab6b4eb43a1,ami-aca0f9c5,t2.micro,arn:aws:iam::266480780430:instance-profile/8a37ce1d,2024-10-15T21:57:00Z,1662978822,enabled,running,eu-north-1b,default,arm64,True,uefi,,True
i-5faf4a1486e245a1,ami-1df93305,m5.large,arn:aws:iam::266480780430:instance-profile/100599c4,2024-12-06T03:12:00Z,1682162368,pending,running,eu-north-1b,host,x86_64,True,uefi,spot,True
i-d10beeaa762b4a1f,ami-2ed119b7,t2.micro,arn:aws:iam::266480780430:instance-profile/cb7f03ab,2024-08-27T16:12:00Z,1658817959,disabled,running,eu-north-1a,host,arm64,True,uefi,scheduled,True
i-682fc59d4437433f,ami-b94ae133,t2.micro,arn:aws:iam::266480780430:instance-profile/cc78ca85,2024-01-10T02:23:00Z,1654386742,disabling,terminated,eu-north-1b,dedicated,x86_64,True,uefi,spot,True
i-90317ca3f0ea47c9,ami-2ff4da1b,c4.large,arn:aws:iam::266480780430:instance-profile/e8563d66,2024-03-23T22:17:00Z,1627043221,disabled,running,eu-north-1a,dedicated,x86_64,True,legacy-bios,,True
i-85ca6a5a3bda4451,ami-5e0bd6c2,t2.micro,arn:aws:iam::266480780430:instance-profile/f163b345,2024-07-17T22:11:00Z,1644252621,disabling,running,eu-north-1b,host,x86_64,False,uefi,,False
